loc_id,date,animal,regis_count,removal_count,update_date
TNA009,2025/11/15,1,1,0,2025/11/16
TNA008,2025/11/15,1,0,0,2025/11/16
TNA004,2025/11/15,1,0,0,2025/11/16
TNA002,2025/11/15,1,0,0,2025/11/16
TNA019,2025/11/15,1,0,0,2025/11/16
TNA011,2025/11/15,1,0,0,2025/11/16
TNA022,2025/11/15,1,0,0,2025/11/16
TNA020,2025/11/15,1,2,0,2025/11/16
TNA021,2025/11/15,1,0,0,2025/11/16
KSH006,2025/11/15,0,0,0,2025/11/16
KSH007,2025/11/15,0,0,0,2025/11/16
KSH008,2025/11/15,0,24,0,2025/11/16
KSH001,2025/11/15,0,0,0,2025/11/16
KSH002,2025/11/15,0,0,0,2025/11/16
KSH010,2025/11/15,0,0,0,2025/11/16
KSH009,2025/11/15,0,1,0,2025/11/16
KSH005,2025/11/15,0,0,0,2025/11/16
KSH004,2025/11/15,0,3,0,2025/11/16
KSH011,2025/11/15,0,1,0,2025/11/16
KSH003,2025/11/15,0,4,0,2025/11/16
KSH017,2025/11/15,0,0,0,2025/11/16
KSH016,2025/11/15,0,0,0,2025/11/16
KSH019,2025/11/15,0,0,0,2025/11/16
KSH024,2025/11/15,0,0,0,2025/11/16
KSH023,2025/11/15,0,0,0,2025/11/16
KSH022,2025/11/15,0,0,0,2025/11/16
KSH021,2025/11/15,0,0,0,2025/11/16
KSH020,2025/11/15,0,2,0,2025/11/16
KSH029,2025/11/15,0,0,0,2025/11/16
KSH028,2025/11/15,0,0,0,2025/11/16
KSH027,2025/11/15,0,0,0,2025/11/16
KSH025,2025/11/15,0,0,0,2025/11/16
KSH012,2025/11/15,0,2,0,2025/11/16
KSH014,2025/11/15,0,0,0,2025/11/16
KSH013,2025/11/15,0,4,0,2025/11/16
KSH018,2025/11/15,0,1,0,2025/11/16
KSH015,2025/11/15,0,1,0,2025/11/16
KSH030,2025/11/15,0,0,0,2025/11/16
KSH031,2025/11/15,0,0,0,2025/11/16
KSH032,2025/11/15,0,0,0,2025/11/16
KSH035,2025/11/15,0,0,0,2025/11/16
KSH034,2025/11/15,0,0,0,2025/11/16
KSH033,2025/11/15,0,0,0,2025/11/16
KSH037,2025/11/15,0,0,0,2025/11/16
KSH038,2025/11/15,0,0,0,2025/11/16
KSH036,2025/11/15,0,0,0,2025/11/16
KSH026,2025/11/15,0,1,0,2025/11/16
KSH006,2025/11/15,1,0,0,2025/11/16
KSH007,2025/11/15,1,0,0,2025/11/16
KSH008,2025/11/15,1,8,0,2025/11/16
KSH001,2025/11/15,1,0,0,2025/11/16
KSH002,2025/11/15,1,0,0,2025/11/16
KSH010,2025/11/15,1,0,0,2025/11/16
KSH009,2025/11/15,1,3,0,2025/11/16
KSH005,2025/11/15,1,3,0,2025/11/16
KSH004,2025/11/15,1,7,0,2025/11/16
KSH011,2025/11/15,1,0,0,2025/11/16
KSH003,2025/11/15,1,7,0,2025/11/16
KSH017,2025/11/15,1,2,0,2025/11/16
KSH016,2025/11/15,1,0,0,2025/11/16
KSH019,2025/11/15,1,1,0,2025/11/16
KSH024,2025/11/15,1,2,0,2025/11/16
KSH023,2025/11/15,1,0,0,2025/11/16
KSH022,2025/11/15,1,0,0,2025/11/16
KSH021,2025/11/15,1,1,0,2025/11/16
KSH020,2025/11/15,1,3,0,2025/11/16
KSH029,2025/11/15,1,0,0,2025/11/16
KSH028,2025/11/15,1,0,0,2025/11/16
KSH027,2025/11/15,1,0,0,2025/11/16
KSH025,2025/11/15,1,0,0,2025/11/16
KSH012,2025/11/15,1,5,0,2025/11/16
KSH014,2025/11/15,1,6,0,2025/11/16
KSH013,2025/11/15,1,0,0,2025/11/16
