loc_id,date,animal,regis_count,removal_count,update_date
KSH034,0,2025/11/05,0,0,2025/11/06
KSH033,0,2025/11/05,0,0,2025/11/06
KSH037,0,2025/11/05,14,0,2025/11/06
KSH038,0,2025/11/05,0,0,2025/11/06
KSH036,0,2025/11/05,0,0,2025/11/06
KSH026,0,2025/11/05,0,0,2025/11/06
KSH006,1,2025/11/05,0,0,2025/11/06
KSH007,1,2025/11/05,0,0,2025/11/06
KSH008,1,2025/11/05,5,0,2025/11/06
KSH001,1,2025/11/05,0,0,2025/11/06
KSH002,1,2025/11/05,3,0,2025/11/06
KSH010,1,2025/11/05,0,0,2025/11/06
KSH009,1,2025/11/05,1,0,2025/11/06
KSH005,1,2025/11/05,9,0,2025/11/06
KSH004,1,2025/11/05,4,0,2025/11/06
KSH011,1,2025/11/05,2,0,2025/11/06
KSH003,1,2025/11/05,9,0,2025/11/06
KSH017,1,2025/11/05,8,0,2025/11/06
KSH016,1,2025/11/05,0,0,2025/11/06
KSH019,1,2025/11/05,2,0,2025/11/06
KSH024,1,2025/11/05,1,0,2025/11/06
KSH023,1,2025/11/05,10,0,2025/11/06
KSH022,1,2025/11/05,0,0,2025/11/06
KSH021,1,2025/11/05,0,0,2025/11/06
KSH020,1,2025/11/05,3,0,2025/11/06
KSH029,1,2025/11/05,30,0,2025/11/06
KSH028,1,2025/11/05,0,0,2025/11/06
KSH027,1,2025/11/05,0,0,2025/11/06
KSH025,1,2025/11/05,3,0,2025/11/06
KSH012,1,2025/11/05,7,0,2025/11/06
KSH014,1,2025/11/05,4,0,2025/11/06
KSH013,1,2025/11/05,3,0,2025/11/06
KSH018,1,2025/11/05,9,0,2025/11/06
KSH015,1,2025/11/05,4,0,2025/11/06
KSH030,1,2025/11/05,1,0,2025/11/06
KSH031,1,2025/11/05,0,0,2025/11/06
KSH032,1,2025/11/05,1,0,2025/11/06
KSH035,1,2025/11/05,0,0,2025/11/06
KSH034,1,2025/11/05,0,0,2025/11/06
KSH033,1,2025/11/05,0,0,2025/11/06
KSH037,1,2025/11/05,12,0,2025/11/06
KSH038,1,2025/11/05,0,0,2025/11/06
KSH036,1,2025/11/05,0,0,2025/11/06
KSH026,1,2025/11/05,1,0,2025/11/06
